day,rat,session,trial,context,start frame,well visit frame,stop frame,success,head direction,trial time,path to well,total path,wrong well visit,trial timeout,start_frame_local,stop_frame_local,well_visit_local,block,idx_in_block
1,GG02,07222025_B,1,wc,1355,,1879,False,,17.5,,117.93443687641951,False,False,0,524,,1,1
1,GG02,07222025_B,2,wc,2359,,2919,False,,18.7,,37.953480358985075,False,False,525,1085,,1,2
1,GG02,07222025_B,3,wc,3397,,3875,False,,15.966666666666667,,46.97198473838075,False,False,1086,1564,,1,3
1,GG02,07222025_B,4,wc,4348,,4781,False,,14.466666666666667,,267.4299175800274,False,False,1565,1998,,1,4
1,GG02,07222025_B,5,wc,5436,,5844,False,,13.633333333333333,,184.54396090808405,False,False,1999,2407,,1,5
1,GG02,07222025_B,6,wc,6329,,6936,False,,20.266666666666666,,10.298394001883683,False,False,2408,3015,,1,6
1,GG02,07222025_B,7,wc,7468,,7856,False,180.01136085006712,12.966666666666667,,67.98638468319923,False,False,3016,3404,,1,7
1,GG02,07222025_B,8,wc,8534,,8975,False,,14.733333333333333,,316.01450461462593,False,False,3405,3846,,1,8
1,GG02,07222025_B,9,wc,9369,,10087,False,157.40944899207648,23.966666666666665,,416.7017929761482,False,False,3847,4565,,1,9
1,GG02,07222025_B,10,wc,10519,,11023,False,,16.833333333333332,,442.03621646641716,False,False,4566,5070,,1,10
1,GG02,07222025_B,11,bc,13847,,14291,False,,14.833333333333334,,40.06965579036292,False,False,5071,5515,,2,1
1,GG02,07222025_B,12,bc,14929,,15446,False,,17.266666666666666,,45.0479689393702,False,False,5516,6033,,2,2
1,GG02,07222025_B,13,bc,16088,,16687,False,,20.0,,71.21090234614107,False,False,6034,6633,,2,3
1,GG02,07222025_B,14,bc,17267,,17817,False,,18.366666666666667,,199.45409338058363,False,False,6634,7184,,2,4
1,GG02,07222025_B,15,bc,18272,,18987,False,,23.866666666666667,,151.05791633008022,False,False,7185,7900,,2,5
1,GG02,07222025_B,16,bc,20084,,20761,False,,22.6,,301.5646302451512,False,False,7901,8578,,2,6
1,GG02,07222025_B,17,bc,21219,,21836,False,,20.6,,198.04140899912187,False,False,8579,9196,,2,7
1,GG02,07222025_B,18,bc,22309,,22860,False,,18.4,,65.86459681727243,False,False,9197,9748,,2,8
1,GG02,07222025_B,19,bc,23310,,24047,False,,24.6,,248.59565002974043,False,False,9749,10486,,2,9
1,GG02,07222025_B,20,bc,24862,,25399,False,,17.933333333333334,,124.13006073127667,False,False,10487,11024,,2,10
1,GG02,07222025_B,21,wc,28506,,28983,False,,15.933333333333334,,200.8134427659135,False,False,11025,11502,,3,1
1,GG02,07222025_B,22,wc,29608,,30087,False,,16.0,,519.4230778165644,False,False,11503,11982,,3,2
1,GG02,07222025_B,23,wc,30546,,31179,False,,21.133333333333333,,457.83947832371274,False,False,11983,12616,,3,3
1,GG02,07222025_B,24,wc,32548,,33080,False,255.91921487632848,17.766666666666666,,190.81736254803235,False,False,12617,13149,,3,4
1,GG02,07222025_B,25,wc,33571,,34142,False,,19.066666666666666,,703.8405773011316,False,False,13150,13721,,3,5
1,GG02,07222025_B,26,wc,34915,,35600,False,,22.866666666666667,,353.28421225326656,False,False,13722,14407,,3,6
1,GG02,07222025_B,27,wc,36070,,36715,False,,21.533333333333335,,400.2844477109129,False,False,14408,15053,,3,7
1,GG02,07222025_B,28,wc,37192,,37842,False,,21.7,,477.23523577460725,False,False,15054,15704,,3,8
1,GG02,07222025_B,29,wc,38263,,38787,False,63.464121883523376,17.5,,1227.5771549338203,False,False,15705,16229,,3,9
1,GG02,07222025_B,30,wc,39170,,39844,False,159.42375186586105,22.5,,2353.919255010864,False,False,16230,16904,,3,10
1,GG02,07222025_B,31,bc,42777,,43317,False,,18.033333333333335,,31.682295401986213,False,False,16905,17445,,4,1
1,GG02,07222025_B,32,bc,43801,,44367,False,,18.9,,47.807939566943936,False,False,17446,18012,,4,2
1,GG02,07222025_B,33,bc,44888,,45478,False,,19.7,,104.71868804300607,False,False,18013,18603,,4,3
1,GG02,07222025_B,34,bc,45952,,46551,False,,20.0,,264.2069923045348,False,False,18604,19203,,4,4
1,GG02,07222025_B,35,bc,47028,,47615,False,,19.6,,194.00057875106162,False,False,19204,19791,,4,5
1,GG02,07222025_B,36,bc,48064,,48607,False,,18.133333333333333,,347.08833986963697,False,False,19792,20335,,4,6
1,GG02,07222025_B,37,bc,49103,,49719,False,,20.566666666666666,,304.94325683054177,False,False,20336,20952,,4,7
1,GG02,07222025_B,38,bc,50152,,50798,False,128.59473836678643,21.566666666666666,,252.78765942339345,False,False,20953,21599,,4,8
1,GG02,07222025_B,39,bc,51293,,51941,False,,21.633333333333333,,509.9632515677954,False,False,21600,22248,,4,9
1,GG02,07222025_B,40,wc,54496,,55054,False,,18.633333333333333,,130.69892829460912,False,False,22249,22807,,5,1
1,GG02,07222025_B,41,wc,55475,,56094,False,,20.666666666666668,,379.14893050852197,False,False,22808,23427,,5,2
1,GG02,07222025_B,42,wc,56493,,57108,False,,20.533333333333335,,388.77617516628436,False,False,23428,24043,,5,3
1,GG02,07222025_B,43,wc,57527,,58097,False,90.00427001066043,19.033333333333335,,378.47955872139386,False,False,24044,24614,,5,4
1,GG02,07222025_B,44,wc,58575,,59143,False,343.1903414025267,18.966666666666665,,475.6865550098727,False,False,24615,25183,,5,5
1,GG02,07222025_B,45,wc,59524,,60082,False,,18.633333333333333,,494.78092932320413,False,False,25184,25742,,5,6
1,GG02,07222025_B,46,wc,60497,,61123,False,,20.9,,541.3179148244362,False,False,25743,26369,,5,7
1,GG02,07222025_B,47,wc,61627,,62218,False,243.51630851561174,19.733333333333334,,594.9875433841944,False,False,26370,26961,,5,8
1,GG02,07222025_B,48,wc,62648,,63427,False,,26.0,,327.8462367587091,False,False,26962,27741,,5,9
1,GG02,07222025_B,49,wc,63817,,64450,False,186.01142490660493,21.133333333333333,,593.4383179449444,False,False,27742,28375,,5,10
